Country_Code,Invader_Species,Role,Email
qatar,d&d_lich,healing_role,hulk@avengers.com
qatar,d&d_mind_flayer,healing_role,havok@avengers.com
qatar,d&d_vampire,healing_role,sunspot@avengers.com
qatar,d&d_red_dragon,healing_role,smasher@avengers.com
qatar,d&d_hill_giant,healing_role,hawkeye@avengers.com
qatar,d&d_treant,healing_role,hawkeye@avengers.com
qatar,d&d_werewolf,healing_role,rogue@avengers.com
qatar,d&d_yuan-ti,healing_role,abyss@avengers.com
romania,Aliens,attack_role,iron.man@avengers.com
romania,Predators,attack_role,thor@avengers.com
romania,d&d_beholder,attack_role,wasp@avengers.com
romania,d&d_devil,attack_role,ant.man@avengers.com
romania,d&d_lich,attack_role,hulk@avengers.com
romania,d&d_mind_flayer,attack_role,capatain.america@avengers.com
romania,d&d_vampire,attack_role,capatain.america@avengers.com
romania,d&d_red_dragon,attack_role,capatain.america@avengers.com
romania,d&d_hill_giant,attack_role,hawkeye@avengers.com
romania,d&d_treant,attack_role,hawkeye@avengers.com
romania,d&d_werewolf,attack_role,capatain.america@avengers.com
romania,d&d_yuan-ti,attack_role,capatain.america@avengers.com
romania,d&d_beholder,defense_role,wasp@avengers.com
romania,d&d_devil,defense_role,ant.man@avengers.com
romania,d&d_lich,defense_role,hulk@avengers.com
romania,d&d_mind_flayer,defense_role,capatain.america@avengers.com
romania,d&d_vampire,defense_role,capatain.america@avengers.com
romania,d&d_red_dragon,defense_role,capatain.america@avengers.com
romania,d&d_hill_giant,defense_role,hawkeye@avengers.com
romania,d&d_treant,defense_role,hawkeye@avengers.com
romania,d&d_werewolf,defense_role,capatain.america@avengers.com
romania,d&d_yuan-ti,defense_role,capatain.america@avengers.com
romania,d&d_beholder,healing_role,wasp@avengers.com
romania,d&d_devil,healing_role,batman@dc-world.com
romania,d&d_lich,healing_role,hulk@avengers.com
romania,d&d_mind_flayer,healing_role,capatain.america@avengers.com
romania,d&d_vampire,healing_role,capatain.america@avengers.com
romania,d&d_red_dragon,healing_role,capatain.america@avengers.com
romania,d&d_hill_giant,healing_role,hawkeye@avengers.com
romania,d&d_treant,healing_role,hawkeye@avengers.com
romania,d&d_werewolf,healing_role,capatain.america@avengers.com
romania,d&d_yuan-ti,healing_role,capatain.america@avengers.com
russia,Aliens,attack_role,iron.man@avengers.com
russia,Predators,attack_role,thor@avengers.com
russia,d&d_beholder,attack_role,hercules@avengers.com
russia,d&d_devil,attack_role,ant.man@avengers.com
russia,d&d_lich,attack_role,hulk@avengers.com
russia,d&d_mind_flayer,attack_role,hercules@avengers.com
russia,d&d_vampire,attack_role,hercules@avengers.com
russia,d&d_red_dragon,attack_role,hercules@avengers.com
russia,d&d_hill_giant,attack_role,hawkeye@avengers.com
russia,d&d_treant,attack_role,hawkeye@avengers.com
russia,d&d_werewolf,attack_role,hercules@avengers.com
russia,d&d_yuan-ti,attack_role,hercules@avengers.com
russia,d&d_beholder,defense_role,hercules@avengers.com
russia,d&d_devil,defense_role,ant.man@avengers.com
russia,d&d_lich,defense_role,hulk@avengers.com
russia,d&d_mind_flayer,defense_role,hercules@avengers.com
russia,d&d_vampire,defense_role,hercules@avengers.com
russia,d&d_red_dragon,defense_role,hercules@avengers.com
russia,d&d_hill_giant,defense_role,hawkeye@avengers.com
russia,d&d_treant,defense_role,hawkeye@avengers.com
russia,d&d_werewolf,defense_role,hercules@avengers.com
russia,d&d_yuan-ti,defense_role,hercules@avengers.com
russia,d&d_beholder,healing_role,agent.venom@avengers.com
russia,d&d_devil,healing_role,batman@dc-world.com
russia,d&d_lich,healing_role,hulk@avengers.com
russia,d&d_mind_flayer,healing_role,havok@avengers.com
russia,d&d_vampire,healing_role,sunspot@avengers.com
russia,d&d_red_dragon,healing_role,smasher@avengers.com
russia,d&d_hill_giant,healing_role,hawkeye@avengers.com
russia,d&d_treant,healing_role,hawkeye@avengers.com
russia,d&d_werewolf,healing_role,rogue@avengers.com
russia,d&d_yuan-ti,healing_role,abyss@avengers.com
saint_vincent,Aliens,attack_role,star.brand@avengers.com
saint_vincent,Predators,attack_role,star.brand@avengers.com
saint_vincent,d&d_beholder,attack_role,star.brand@avengers.com
saint_vincent,d&d_devil,attack_role,shang-chi@avengers.com
saint_vincent,d&d_lich,attack_role,sentry@avengers.com
saint_vincent,d&d_mind_flayer,attack_role,star.brand@avengers.com
saint_vincent,d&d_vampire,attack_role,star.brand@avengers.com
saint_vincent,d&d_red_dragon,attack_role,star.brand@avengers.com
saint_vincent,d&d_hill_giant,attack_role,wolverine@avengers.com
saint_vincent,d&d_treant,attack_role,wolverine@avengers.com
saint_vincent,d&d_werewolf,attack_role,star.brand@avengers.com
saint_vincent,d&d_yuan-ti,attack_role,star.brand@avengers.com
saint_vincent,d&d_beholder,defense_role,star.brand@avengers.com
saint_vincent,d&d_devil,defense_role,shang-chi@avengers.com
saint_vincent,d&d_lich,defense_role,sentry@avengers.com
saint_vincent,d&d_mind_flayer,defense_role,star.brand@avengers.com
saint_vincent,d&d_vampire,defense_role,star.brand@avengers.com
saint_vincent,d&d_red_dragon,defense_role,star.brand@avengers.com
saint_vincent,d&d_hill_giant,defense_role,wolverine@avengers.com
saint_vincent,d&d_treant,defense_role,wolverine@avengers.com
saint_vincent,d&d_werewolf,defense_role,star.brand@avengers.com
saint_vincent,d&d_yuan-ti,defense_role,star.brand@avengers.com
saint_vincent,d&d_beholder,healing_role,agent.venom@avengers.com
saint_vincent,d&d_devil,healing_role,batman@dc-world.com
saint_vincent,d&d_lich,healing_role,hulk@avengers.com
saint_vincent,d&d_mind_flayer,healing_role,havok@avengers.com
saint_vincent,d&d_vampire,healing_role,sunspot@avengers.com
saint_vincent,d&d_red_dragon,healing_role,smasher@avengers.com
saint_vincent,d&d_hill_giant,healing_role,hawkeye@avengers.com
saint_vincent,d&d_treant,healing_role,hawkeye@avengers.com
saint_vincent,d&d_werewolf,healing_role,rogue@avengers.com
saint_vincent,d&d_yuan-ti,healing_role,abyss@avengers.com
saudi_arabia,Aliens,attack_role,iron.man@avengers.com
saudi_arabia,Predators,attack_role,thor@avengers.com
saudi_arabia,d&d_beholder,attack_role,hercules@avengers.com
saudi_arabia,d&d_devil,attack_role,ant.man@avengers.com
saudi_arabia,d&d_lich,attack_role,hulk@avengers.com
saudi_arabia,d&d_mind_flayer,attack_role,hercules@avengers.com
saudi_arabia,d&d_vampire,attack_role,hercules@avengers.com
saudi_arabia,d&d_red_dragon,attack_role,hercules@avengers.com
saudi_arabia,d&d_hill_giant,attack_role,hawkeye@avengers.com
saudi_arabia,d&d_treant,attack_role,hawkeye@avengers.com
saudi_arabia,d&d_werewolf,attack_role,hercules@avengers.com
saudi_arabia,d&d_yuan-ti,attack_role,hercules@avengers.com
saudi_arabia,d&d_beholder,defense_role,hercules@avengers.com
saudi_arabia,d&d_devil,defense_role,ant.man@avengers.com
saudi_arabia,d&d_lich,defense_role,hulk@avengers.com
saudi_arabia,d&d_mind_flayer,defense_role,hercules@avengers.com
saudi_arabia,d&d_vampire,defense_role,hercules@avengers.com
saudi_arabia,d&d_red_dragon,defense_role,hercules@avengers.com
saudi_arabia,d&d_hill_giant,defense_role,hawkeye@avengers.com
saudi_arabia,d&d_treant,defense_role,hawkeye@avengers.com
saudi_arabia,d&d_werewolf,defense_role,hercules@avengers.com
saudi_arabia,d&d_yuan-ti,defense_role,hercules@avengers.com
saudi_arabia,d&d_beholder,healing_role,agent.venom@avengers.com
saudi_arabia,d&d_devil,healing_role,batman@dc-world.com
saudi_arabia,d&d_lich,healing_role,hulk@avengers.com
saudi_arabia,d&d_mind_flayer,healing_role,havok@avengers.com
saudi_arabia,d&d_vampire,healing_role,sunspot@avengers.com
saudi_arabia,d&d_red_dragon,healing_role,smasher@avengers.com
saudi_arabia,d&d_hill_giant,healing_role,hawkeye@avengers.com
saudi_arabia,d&d_treant,healing_role,hawkeye@avengers.com
saudi_arabia,d&d_werewolf,healing_role,rogue@avengers.com
saudi_arabia,d&d_yuan-ti,healing_role,abyss@avengers.com
serbia,Aliens,attack_role,iron.man@avengers.com
serbia,Predators,attack_role,thor@avengers.com
serbia,d&d_beholder,attack_role,wasp@avengers.com
serbia,d&d_devil,attack_role,ant.man@avengers.com
serbia,d&d_lich,attack_role,hulk@avengers.com
serbia,d&d_mind_flayer,attack_role,capatain.america@avengers.com
serbia,d&d_vampire,attack_role,capatain.america@avengers.com
serbia,d&d_red_dragon,attack_role,capatain.america@avengers.com
serbia,d&d_hill_giant,attack_role,hawkeye@avengers.com
serbia,d&d_treant,attack_role,hawkeye@avengers.com
serbia,d&d_werewolf,attack_role,capatain.america@avengers.com
serbia,d&d_yuan-ti,attack_role,capatain.america@avengers.com
serbia,d&d_beholder,defense_role,wasp@avengers.com
serbia,d&d_devil,defense_role,ant.man@avengers.com
serbia,d&d_lich,defense_role,hulk@avengers.com
serbia,d&d_mind_flayer,defense_role,capatain.america@avengers.com
serbia,d&d_vampire,defense_role,capatain.america@avengers.com
serbia,d&d_red_dragon,defense_role,capatain.america@avengers.com
serbia,d&d_hill_giant,defense_role,hawkeye@avengers.com
serbia,d&d_treant,defense_role,hawkeye@avengers.com
serbia,d&d_werewolf,defense_role,capatain.america@avengers.com
serbia,d&d_yuan-ti,defense_role,capatain.america@avengers.com
serbia,d&d_beholder,healing_role,wasp@avengers.com
serbia,d&d_devil,healing_role,batman@dc-world.com
serbia,d&d_lich,healing_role,hulk@avengers.com
serbia,d&d_mind_flayer,healing_role,capatain.america@avengers.com
serbia,d&d_vampire,healing_role,capatain.america@avengers.com
serbia,d&d_red_dragon,healing_role,capatain.america@avengers.com
serbia,d&d_hill_giant,healing_role,hawkeye@avengers.com
serbia,d&d_treant,healing_role,hawkeye@avengers.com
serbia,d&d_werewolf,healing_role,capatain.america@avengers.com
serbia,d&d_yuan-ti,healing_role,capatain.america@avengers.com
montenegrp,Aliens,attack_role,iron.man@avengers.com
montenegrp,Predators,attack_role,thor@avengers.com
montenegrp,d&d_beholder,attack_role,wasp@avengers.com
montenegrp,d&d_devil,attack_role,ant.man@avengers.com
montenegrp,d&d_lich,attack_role,hulk@avengers.com
montenegrp,d&d_mind_flayer,attack_role,capatain.america@avengers.com
montenegrp,d&d_vampire,attack_role,capatain.america@avengers.com
montenegrp,d&d_red_dragon,attack_role,capatain.america@avengers.com
montenegrp,d&d_hill_giant,attack_role,hawkeye@avengers.com
montenegrp,d&d_treant,attack_role,hawkeye@avengers.com
montenegrp,d&d_werewolf,attack_role,capatain.america@avengers.com
montenegrp,d&d_yuan-ti,attack_role,capatain.america@avengers.com
montenegrp,d&d_beholder,defense_role,wasp@avengers.com
montenegrp,d&d_devil,defense_role,ant.man@avengers.com
montenegrp,d&d_lich,defense_role,hulk@avengers.com
montenegrp,d&d_mind_flayer,defense_role,capatain.america@avengers.com
montenegrp,d&d_vampire,defense_role,capatain.america@avengers.com
montenegrp,d&d_red_dragon,defense_role,capatain.america@avengers.com
montenegrp,d&d_hill_giant,defense_role,hawkeye@avengers.com
montenegrp,d&d_treant,defense_role,hawkeye@avengers.com
montenegrp,d&d_werewolf,defense_role,capatain.america@avengers.com
montenegrp,d&d_yuan-ti,defense_role,capatain.america@avengers.com
montenegrp,d&d_beholder,healing_role,wasp@avengers.com
montenegrp,d&d_devil,healing_role,batman@dc-world.com
montenegrp,d&d_lich,healing_role,hulk@avengers.com
montenegrp,d&d_mind_flayer,healing_role,capatain.america@avengers.com
montenegrp,d&d_vampire,healing_role,capatain.america@avengers.com
montenegrp,d&d_red_dragon,healing_role,capatain.america@avengers.com
montenegrp,d&d_hill_giant,healing_role,hawkeye@avengers.com
montenegrp,d&d_treant,healing_role,hawkeye@avengers.com
montenegrp,d&d_werewolf,healing_role,capatain.america@avengers.com
montenegrp,d&d_yuan-ti,healing_role,capatain.america@avengers.com
singapore,Aliens,attack_role,iron.man@avengers.com
singapore,Predators,attack_role,thor@avengers.com
singapore,d&d_beholder,attack_role,hercules@avengers.com
singapore,d&d_devil,attack_role,ant.man@avengers.com
singapore,d&d_lich,attack_role,hulk@avengers.com
singapore,d&d_mind_flayer,attack_role,hercules@avengers.com
singapore,d&d_vampire,attack_role,hercules@avengers.com
singapore,d&d_red_dragon,attack_role,hercules@avengers.com
singapore,d&d_hill_giant,attack_role,hawkeye@avengers.com
singapore,d&d_treant,attack_role,hawkeye@avengers.com
singapore,d&d_werewolf,attack_role,hercules@avengers.com
singapore,d&d_yuan-ti,attack_role,hercules@avengers.com
singapore,d&d_beholder,defense_role,hercules@avengers.com
singapore,d&d_devil,defense_role,ant.man@avengers.com
singapore,d&d_lich,defense_role,hulk@avengers.com
singapore,d&d_mind_flayer,defense_role,hercules@avengers.com
singapore,d&d_vampire,defense_role,hercules@avengers.com
singapore,d&d_red_dragon,defense_role,hercules@avengers.com
singapore,d&d_hill_giant,defense_role,hawkeye@avengers.com
singapore,d&d_treant,defense_role,hawkeye@avengers.com
singapore,d&d_werewolf,defense_role,hercules@avengers.com
singapore,d&d_yuan-ti,defense_role,hercules@avengers.com
singapore,d&d_beholder,healing_role,agent.venom@avengers.com
singapore,d&d_devil,healing_role,batman@dc-world.com
singapore,d&d_lich,healing_role,hulk@avengers.com
singapore,d&d_mind_flayer,healing_role,havok@avengers.com
singapore,d&d_vampire,healing_role,sunspot@avengers.com
singapore,d&d_red_dragon,healing_role,smasher@avengers.com
singapore,d&d_hill_giant,healing_role,hawkeye@avengers.com
singapore,d&d_treant,healing_role,hawkeye@avengers.com
singapore,d&d_werewolf,healing_role,rogue@avengers.com
singapore,d&d_yuan-ti,healing_role,abyss@avengers.com
slovak_republic,Aliens,attack_role,iron.man@avengers.com
slovak_republic,Predators,attack_role,thor@avengers.com
slovak_republic,d&d_beholder,attack_role,wasp@avengers.com
slovak_republic,d&d_devil,attack_role,ant.man@avengers.com
slovak_republic,d&d_lich,attack_role,hulk@avengers.com
slovak_republic,d&d_mind_flayer,attack_role,capatain.america@avengers.com
slovak_republic,d&d_vampire,attack_role,capatain.america@avengers.com
slovak_republic,d&d_red_dragon,attack_role,capatain.america@avengers.com
slovak_republic,d&d_hill_giant,attack_role,hawkeye@avengers.com
slovak_republic,d&d_treant,attack_role,hawkeye@avengers.com
slovak_republic,d&d_werewolf,attack_role,capatain.america@avengers.com
slovak_republic,d&d_yuan-ti,attack_role,capatain.america@avengers.com
slovak_republic,d&d_beholder,defense_role,wasp@avengers.com
slovak_republic,d&d_devil,defense_role,ant.man@avengers.com
slovak_republic,d&d_lich,defense_role,hulk@avengers.com
slovak_republic,d&d_mind_flayer,defense_role,capatain.america@avengers.com
slovak_republic,d&d_vampire,defense_role,capatain.america@avengers.com
slovak_republic,d&d_red_dragon,defense_role,capatain.america@avengers.com
slovak_republic,d&d_hill_giant,defense_role,hawkeye@avengers.com
slovak_republic,d&d_treant,defense_role,hawkeye@avengers.com
slovak_republic,d&d_werewolf,defense_role,capatain.america@avengers.com
slovak_republic,d&d_yuan-ti,defense_role,capatain.america@avengers.com
slovak_republic,d&d_beholder,healing_role,wasp@avengers.com
slovak_republic,d&d_devil,healing_role,batman@dc-world.com
slovak_republic,d&d_lich,healing_role,hulk@avengers.com
slovak_republic,d&d_mind_flayer,healing_role,capatain.america@avengers.com
slovak_republic,d&d_vampire,healing_role,capatain.america@avengers.com
slovak_republic,d&d_red_dragon,healing_role,capatain.america@avengers.com
slovak_republic,d&d_hill_giant,healing_role,hawkeye@avengers.com
slovak_republic,d&d_treant,healing_role,hawkeye@avengers.com
slovak_republic,d&d_werewolf,healing_role,capatain.america@avengers.com
slovak_republic,d&d_yuan-ti,healing_role,capatain.america@avengers.com
slovenia,Aliens,attack_role,iron.man@avengers.com
slovenia,Predators,attack_role,thor@avengers.com
slovenia,d&d_beholder,attack_role,wasp@avengers.com
slovenia,d&d_devil,attack_role,ant.man@avengers.com
slovenia,d&d_lich,attack_role,hulk@avengers.com
slovenia,d&d_mind_flayer,attack_role,capatain.america@avengers.com
slovenia,d&d_vampire,attack_role,capatain.america@avengers.com
slovenia,d&d_red_dragon,attack_role,capatain.america@avengers.com
slovenia,d&d_hill_giant,attack_role,hawkeye@avengers.com
slovenia,d&d_treant,attack_role,hawkeye@avengers.com
slovenia,d&d_werewolf,attack_role,capatain.america@avengers.com
slovenia,d&d_yuan-ti,attack_role,capatain.america@avengers.com
slovenia,d&d_beholder,defense_role,wasp@avengers.com
slovenia,d&d_devil,defense_role,ant.man@avengers.com
slovenia,d&d_lich,defense_role,hulk@avengers.com
slovenia,d&d_mind_flayer,defense_role,capatain.america@avengers.com
slovenia,d&d_vampire,defense_role,capatain.america@avengers.com
slovenia,d&d_red_dragon,defense_role,capatain.america@avengers.com
slovenia,d&d_hill_giant,defense_role,hawkeye@avengers.com
slovenia,d&d_treant,defense_role,hawkeye@avengers.com
slovenia,d&d_werewolf,defense_role,capatain.america@avengers.com
slovenia,d&d_yuan-ti,defense_role,capatain.america@avengers.com
slovenia,d&d_beholder,healing_role,wasp@avengers.com
slovenia,d&d_devil,healing_role,batman@dc-world.com
slovenia,d&d_lich,healing_role,hulk@avengers.com
slovenia,d&d_mind_flayer,healing_role,capatain.america@avengers.com
slovenia,d&d_vampire,healing_role,capatain.america@avengers.com
slovenia,d&d_red_dragon,healing_role,capatain.america@avengers.com
slovenia,d&d_hill_giant,healing_role,hawkeye@avengers.com
slovenia,d&d_treant,healing_role,hawkeye@avengers.com
slovenia,d&d_werewolf,healing_role,capatain.america@avengers.com
slovenia,d&d_yuan-ti,healing_role,capatain.america@avengers.com
south_africa,Aliens,attack_role,iron.man@avengers.com
south_africa,Predators,attack_role,thor@avengers.com
south_africa,d&d_beholder,attack_role,hercules@avengers.com
south_africa,d&d_devil,attack_role,ant.man@avengers.com
south_africa,d&d_lich,attack_role,hulk@avengers.com
south_africa,d&d_mind_flayer,attack_role,hercules@avengers.com
south_africa,d&d_vampire,attack_role,hercules@avengers.com
south_africa,d&d_red_dragon,attack_role,hercules@avengers.com
south_africa,d&d_hill_giant,attack_role,hawkeye@avengers.com
south_africa,d&d_treant,attack_role,hawkeye@avengers.com
south_africa,d&d_werewolf,attack_role,hercules@avengers.com
south_africa,d&d_yuan-ti,attack_role,hercules@avengers.com
south_africa,d&d_beholder,defense_role,hercules@avengers.com
south_africa,d&d_devil,defense_role,ant.man@avengers.com
south_africa,d&d_lich,defense_role,hulk@avengers.com
south_africa,d&d_mind_flayer,defense_role,hercules@avengers.com
south_africa,d&d_vampire,defense_role,hercules@avengers.com
south_africa,d&d_red_dragon,defense_role,hercules@avengers.com
south_africa,d&d_hill_giant,defense_role,hawkeye@avengers.com
south_africa,d&d_treant,defense_role,hawkeye@avengers.com
south_africa,d&d_werewolf,defense_role,hercules@avengers.com
south_africa,d&d_yuan-ti,defense_role,hercules@avengers.com
south_africa,d&d_beholder,healing_role,agent.venom@avengers.com
south_africa,d&d_devil,healing_role,batman@dc-world.com
south_africa,d&d_lich,healing_role,hulk@avengers.com
south_africa,d&d_mind_flayer,healing_role,havok@avengers.com
south_africa,d&d_vampire,healing_role,sunspot@avengers.com
south_africa,d&d_red_dragon,healing_role,smasher@avengers.com
south_africa,d&d_hill_giant,healing_role,hawkeye@avengers.com
south_africa,d&d_treant,healing_role,hawkeye@avengers.com
south_africa,d&d_werewolf,healing_role,rogue@avengers.com
south_africa,d&d_yuan-ti,healing_role,abyss@avengers.com
south_korea,Aliens,attack_role,iron.man@avengers.com
south_korea,Predators,attack_role,thor@avengers.com
south_korea,d&d_beholder,attack_role,hercules@avengers.com
south_korea,d&d_devil,attack_role,ant.man@avengers.com
south_korea,d&d_lich,attack_role,hulk@avengers.com
south_korea,d&d_mind_flayer,attack_role,hercules@avengers.com
south_korea,d&d_vampire,attack_role,hercules@avengers.com
south_korea,d&d_red_dragon,attack_role,hercules@avengers.com
south_korea,d&d_hill_giant,attack_role,hawkeye@avengers.com
south_korea,d&d_treant,attack_role,hawkeye@avengers.com
south_korea,d&d_werewolf,attack_role,hercules@avengers.com
south_korea,d&d_yuan-ti,attack_role,hercules@avengers.com
south_korea,d&d_beholder,defense_role,hercules@avengers.com
south_korea,d&d_devil,defense_role,ant.man@avengers.com
south_korea,d&d_lich,defense_role,hulk@avengers.com
south_korea,d&d_mind_flayer,defense_role,hercules@avengers.com
south_korea,d&d_vampire,defense_role,hercules@avengers.com
south_korea,d&d_red_dragon,defense_role,hercules@avengers.com
south_korea,d&d_hill_giant,defense_role,hawkeye@avengers.com
south_korea,d&d_treant,defense_role,hawkeye@avengers.com
south_korea,d&d_werewolf,defense_role,hercules@avengers.com
south_korea,d&d_yuan-ti,defense_role,hercules@avengers.com
south_korea,d&d_beholder,healing_role,agent.venom@avengers.com
south_korea,d&d_devil,healing_role,batman@dc-world.com
south_korea,d&d_lich,healing_role,hulk@avengers.com
south_korea,d&d_mind_flayer,healing_role,havok@avengers.com
south_korea,d&d_vampire,healing_role,sunspot@avengers.com
south_korea,d&d_red_dragon,healing_role,smasher@avengers.com
south_korea,d&d_hill_giant,healing_role,hawkeye@avengers.com
south_korea,d&d_treant,healing_role,hawkeye@avengers.com
south_korea,d&d_werewolf,healing_role,rogue@avengers.com
south_korea,d&d_yuan-ti,healing_role,abyss@avengers.com
spain,Aliens,attack_role,iron.man@avengers.com
spain,Predators,attack_role,thor@avengers.com
spain,d&d_beholder,attack_role,wasp@avengers.com
spain,d&d_devil,attack_role,ant.man@avengers.com
spain,d&d_lich,attack_role,hulk@avengers.com
spain,d&d_mind_flayer,attack_role,capatain.america@avengers.com
spain,d&d_vampire,attack_role,capatain.america@avengers.com
spain,d&d_red_dragon,attack_role,capatain.america@avengers.com
spain,d&d_hill_giant,attack_role,hawkeye@avengers.com
spain,d&d_treant,attack_role,hawkeye@avengers.com
spain,d&d_werewolf,attack_role,capatain.america@avengers.com
spain,d&d_yuan-ti,attack_role,capatain.america@avengers.com
spain,d&d_beholder,defense_role,wasp@avengers.com
spain,d&d_devil,defense_role,ant.man@avengers.com
spain,d&d_lich,defense_role,hulk@avengers.com
spain,d&d_mind_flayer,defense_role,capatain.america@avengers.com
spain,d&d_vampire,defense_role,capatain.america@avengers.com
spain,d&d_red_dragon,defense_role,capatain.america@avengers.com
spain,d&d_hill_giant,defense_role,hawkeye@avengers.com
spain,d&d_treant,defense_role,hawkeye@avengers.com
spain,d&d_werewolf,defense_role,capatain.america@avengers.com
spain,d&d_yuan-ti,defense_role,capatain.america@avengers.com
spain,d&d_beholder,healing_role,wasp@avengers.com
spain,d&d_devil,healing_role,batman@dc-world.com
spain,d&d_lich,healing_role,hulk@avengers.com
spain,d&d_mind_flayer,healing_role,capatain.america@avengers.com
spain,d&d_vampire,healing_role,capatain.america@avengers.com
spain,d&d_red_dragon,healing_role,capatain.america@avengers.com
spain,d&d_hill_giant,healing_role,hawkeye@avengers.com
spain,d&d_treant,healing_role,hawkeye@avengers.com
spain,d&d_werewolf,healing_role,capatain.america@avengers.com
spain,d&d_yuan-ti,healing_role,capatain.america@avengers.com
sri_lanka,Aliens,attack_role,iron.man@avengers.com
sri_lanka,Predators,attack_role,thor@avengers.com
sri_lanka,d&d_beholder,attack_role,hercules@avengers.com
sri_lanka,d&d_devil,attack_role,ant.man@avengers.com
sri_lanka,d&d_lich,attack_role,hulk@avengers.com
sri_lanka,d&d_mind_flayer,attack_role,hercules@avengers.com
sri_lanka,d&d_vampire,attack_role,hercules@avengers.com
sri_lanka,d&d_red_dragon,attack_role,hercules@avengers.com
sri_lanka,d&d_hill_giant,attack_role,hawkeye@avengers.com
sri_lanka,d&d_treant,attack_role,hawkeye@avengers.com
sri_lanka,d&d_werewolf,attack_role,hercules@avengers.com
sri_lanka,d&d_yuan-ti,attack_role,hercules@avengers.com
sri_lanka,d&d_beholder,defense_role,hercules@avengers.com
sri_lanka,d&d_devil,defense_role,ant.man@avengers.com
sri_lanka,d&d_lich,defense_role,hulk@avengers.com
sri_lanka,d&d_mind_flayer,defense_role,hercules@avengers.com
sri_lanka,d&d_vampire,defense_role,hercules@avengers.com
sri_lanka,d&d_red_dragon,defense_role,hercules@avengers.com
sri_lanka,d&d_hill_giant,defense_role,hawkeye@avengers.com
sri_lanka,d&d_treant,defense_role,hawkeye@avengers.com
sri_lanka,d&d_werewolf,defense_role,hercules@avengers.com
sri_lanka,d&d_yuan-ti,defense_role,hercules@avengers.com
sri_lanka,d&d_beholder,healing_role,agent.venom@avengers.com
sri_lanka,d&d_devil,healing_role,batman@dc-world.com
sri_lanka,d&d_lich,healing_role,hulk@avengers.com
sri_lanka,d&d_mind_flayer,healing_role,havok@avengers.com
sri_lanka,d&d_vampire,healing_role,sunspot@avengers.com
sri_lanka,d&d_red_dragon,healing_role,smasher@avengers.com
sri_lanka,d&d_hill_giant,healing_role,hawkeye@avengers.com
sri_lanka,d&d_treant,healing_role,hawkeye@avengers.com
sri_lanka,d&d_werewolf,healing_role,rogue@avengers.com
sri_lanka,d&d_yuan-ti,healing_role,abyss@avengers.com
sudan,Aliens,attack_role,iron.man@avengers.com
sudan,Predators,attack_role,thor@avengers.com
sudan,d&d_beholder,attack_role,hercules@avengers.com
sudan,d&d_devil,attack_role,ant.man@avengers.com
sudan,d&d_lich,attack_role,hulk@avengers.com
sudan,d&d_mind_flayer,attack_role,hercules@avengers.com
sudan,d&d_vampire,attack_role,hercules@avengers.com
sudan,d&d_red_dragon,attack_role,hercules@avengers.com
sudan,d&d_hill_giant,attack_role,hawkeye@avengers.com
sudan,d&d_treant,attack_role,hawkeye@avengers.com
sudan,d&d_werewolf,attack_role,hercules@avengers.com
sudan,d&d_yuan-ti,attack_role,hercules@avengers.com
sudan,d&d_beholder,defense_role,hercules@avengers.com
sudan,d&d_devil,defense_role,ant.man@avengers.com
sudan,d&d_lich,defense_role,hulk@avengers.com
sudan,d&d_mind_flayer,defense_role,hercules@avengers.com
sudan,d&d_vampire,defense_role,hercules@avengers.com
sudan,d&d_red_dragon,defense_role,hercules@avengers.com
sudan,d&d_hill_giant,defense_role,hawkeye@avengers.com
sudan,d&d_treant,defense_role,hawkeye@avengers.com
sudan,d&d_werewolf,defense_role,hercules@avengers.com
sudan,d&d_yuan-ti,defense_role,hercules@avengers.com
sudan,d&d_beholder,healing_role,agent.venom@avengers.com
sudan,d&d_devil,healing_role,batman@dc-world.com
sudan,d&d_lich,healing_role,hulk@avengers.com
sudan,d&d_mind_flayer,healing_role,havok@avengers.com
sudan,d&d_vampire,healing_role,sunspot@avengers.com
sudan,d&d_red_dragon,healing_role,smasher@avengers.com
sudan,d&d_hill_giant,healing_role,hawkeye@avengers.com
sudan,d&d_treant,healing_role,hawkeye@avengers.com
sudan,d&d_werewolf,healing_role,rogue@avengers.com
sudan,d&d_yuan-ti,healing_role,abyss@avengers.com
swaziland,Aliens,attack_role,iron.man@avengers.com
swaziland,Predators,attack_role,thor@avengers.com
swaziland,d&d_beholder,attack_role,hercules@avengers.com
swaziland,d&d_devil,attack_role,ant.man@avengers.com
swaziland,d&d_lich,attack_role,hulk@avengers.com
swaziland,d&d_mind_flayer,attack_role,hercules@avengers.com
swaziland,d&d_vampire,attack_role,hercules@avengers.com
swaziland,d&d_red_dragon,attack_role,hercules@avengers.com
swaziland,d&d_hill_giant,attack_role,hawkeye@avengers.com
swaziland,d&d_treant,attack_role,hawkeye@avengers.com
swaziland,d&d_werewolf,attack_role,hercules@avengers.com
swaziland,d&d_yuan-ti,attack_role,hercules@avengers.com
swaziland,d&d_beholder,defense_role,hercules@avengers.com
swaziland,d&d_devil,defense_role,ant.man@avengers.com
swaziland,d&d_lich,defense_role,hulk@avengers.com
swaziland,d&d_mind_flayer,defense_role,hercules@avengers.com
swaziland,d&d_vampire,defense_role,hercules@avengers.com
swaziland,d&d_red_dragon,defense_role,hercules@avengers.com
